종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"004890","동일산업","KOSPI","철강금속","61800","-200","-0.32","149878287000"
"019300","동일제지","KOSPI","종이목재","2530","-40","-1.56","100415700000"
"000020","동화약품","KOSPI","의약품","5320","-80","-1.48","148595420400"
"000150","두산","KOSPI","서비스업","105000","1500","1.45","2192937705000"
"000157","두산2우B","KOSPI","서비스업","69000","200","0.29","68012265000"
"011160","두산건설","KOSPI","건설업","10800","-450","-4.00","596000494800"
"082740","두산엔진","KOSPI","기계","7070","-270","-3.68","491365000000"
"000155","두산우","KOSPI","서비스업","68500","400","0.59","302158569000"
"042670","두산인프라코어","KOSPI","기계","10600","-500","-4.50","2199026328400"
"034020","두산중공업","KOSPI","기계","24750","-1300","-4.99","2627416836000"
"024090","디씨엠","KOSPI","철강금속","14050","-50","-0.35","164385000000"
"003160","디아이","KOSPI","의료정밀","9020","-450","-4.75","284101000700"
"092200","디아이씨","KOSPI","운수장비","5780","-20","-0.34","125426000000"
"007120","디올메디바이오","KOSPI","서비스업","1235","-70","-5.36","31367014120"
"026890","디피씨","KOSPI","전기전자","3410","-15","-0.44","142122576750"
"115390","락앤락","KOSPI","화학","11500","-550","-4.56","632500000000"
"006490","로엔케이","KOSPI","유통업","1660","-80","-4.60","98554007440"
"000420","로케트전기","KOSPI","전기전자","259","0","0.00","15311892743"
"000425","로케트전우","KOSPI","전기전자","1305","0","0.00","1388219850"
"032350","롯데관광개발","KOSPI","서비스업","13400","50","0.37","329822668800"
"000400","롯데손해보험","KOSPI","보험","2895","-80","-2.69","194775600000"
"023530","롯데쇼핑","KOSPI","유통업","307000","-9000","-2.85","9667703844000"
"004990","롯데제과","KOSPI","음식료품","2160000","-19000","-0.87","3070224000000"
"005300","롯데칠성","KOSPI","음식료품","2133000","-40000","-1.84","2638953999000"
"005305","롯데칠성우","KOSPI","음식료품","988000","4000","0.41","118560000000"
"011170","롯데케미칼","KOSPI","화학","137000","-3500","-2.49","4695732403000"
"002270","롯데푸드","KOSPI","음식료품","757000","-5000","-0.66","1036663052000"
"071840","롯데하이마트","KOSPI","유통업","70000","-2500","-3.45","1652539840000"
"027740","마니커","KOSPI","음식료품","608","-12","-1.94","43776650560"
"060980","만도","KOSPI","운수장비","137000","0","0.00","2465929856000"
"001080","만호제강","KOSPI","철강금속","19000","-700","-3.55","78850000000"
"088980","맥쿼리인프라","KOSPI","기타금융","7250","10","0.14","2403080222250"
"094800","맵스리얼티1","KOSPI","기타금융","4300","20","0.47","399187623300"
"138040","메리츠금융지주","KOSPI","기타금융","8450","10","0.12","969580276600"
"008560","메리츠종금증권","KOSPI","증권","3960","5","0.13","1234381012920"
"000060","메리츠화재","KOSPI","보험","13000","-100","-0.76","1317274400000"
"017180","명문제약","KOSPI","의약품","2560","-40","-1.54","44825600000"
"012690","모나리자","KOSPI","종이목재","3400","-250","-6.85","124342267000"
"005360","모나미","KOSPI","유통업","4815","-435","-8.29","66915533205"
"009680","모토닉","KOSPI","운수장비","14650","700","5.02","483450000000"
"009580","무림P&P","KOSPI","종이목재","4785","-20","-0.42","298432430340"
"009200","무림페이퍼","KOSPI","종이목재","2370","-30","-1.25","98614064700"
"033920","무학","KOSPI","음식료품","33000","-450","-1.35","907500000000"
"008420","문배철강","KOSPI","철강금속","2165","-25","-1.14","44390088325"
"025560","미래산업","KOSPI","의료정밀","167","-5","-2.91","59297022163"
"037620","미래에셋증권","KOSPI","증권","42950","-1550","-3.48","1799271235550"
"002840","미원상사","KOSPI","화학","175000","-500","-0.28","156357775000"
"107590","미원에스씨","KOSPI","화학","287000","-500","-0.17","206775751000"
"134380","미원화학","KOSPI","화학","37250","-50","-0.13","86877616250"
"003650","미창석유","KOSPI","화학","75000","-800","-1.06","130475400000"
"155900","바다로19호","KOSPI","서비스업","3990","0","0.00","60648015960"
"092630","바다로3호","KOSPI","서비스업","3170","-130","-3.94","2811374730"
"003610","방림","KOSPI","섬유의복","21800","-300","-1.36","92244716200"
"001340","백광산업","KOSPI","화학","3115","-5","-0.16","97223015715"
"014580","백광소재","KOSPI","비금속광물","25100","-600","-2.33","69233581000"
