종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"336260","두산퓨얼셀","KOSPI","전기전자","41500","-1600","-3.71","2302989629000"
"33626K","두산퓨얼셀1우","KOSPI","전기전자","15800","-500","-3.07","211154360000"
"33626L","두산퓨얼셀2우B","KOSPI","전기전자","22900","-350","-1.51","68386270000"
"016740","두올","KOSPI","운수장비","3295","-30","-0.90","89184710600"
"192650","드림텍","KOSPI","전기전자","11450","-800","-6.53","711223093300"
"024090","디씨엠","KOSPI","철강금속","10850","50","0.46","126945000000"
"003160","디아이","KOSPI","의료정밀","3875","25","0.65","122050041875"
"092200","디아이씨","KOSPI","운수장비","1385","-30","-2.12","53860668065"
"013570","디와이","KOSPI","기타금융","4000","-95","-2.32","105278532000"
"210540","디와이파워","KOSPI","기계","10600","-400","-3.64","117042104800"
"007340","디티알오토모티브","KOSPI","전기전자","22050","-150","-0.68","220367810250"
"026890","디피씨","KOSPI","전기전자","9460","-590","-5.87","394275535500"
"115390","락앤락","KOSPI","화학","10400","100","0.97","563540640000"
"032350","롯데관광개발","KOSPI","서비스업","14400","-500","-3.36","997569532800"
"330590","롯데리츠","KOSPI","서비스업","5400","20","0.37","928631973600"
"000400","롯데손해보험","KOSPI","보험","1655","-55","-3.22","513606609600"
"023530","롯데쇼핑","KOSPI","유통업","83400","-1700","-2.00","2359282167000"
"004000","롯데정밀화학","KOSPI","화학","48500","-800","-1.62","1251300000000"
"286940","롯데정보통신","KOSPI","서비스업","33900","-1200","-3.42","521935620900"
"280360","롯데제과","KOSPI","음식료품","98100","-1100","-1.11","629479937700"
"004990","롯데지주","KOSPI","기타금융","28400","-500","-1.73","2979422330800"
"00499K","롯데지주우","KOSPI","기타금융","61800","-400","-0.64","61035101400"
"005300","롯데칠성","KOSPI","음식료품","85900","-1100","-1.26","686638214000"
"005305","롯데칠성우","KOSPI","음식료품","56300","-1100","-1.92","43649953000"
"011170","롯데케미칼","KOSPI","화학","233000","-6000","-2.51","7986172627000"
"002270","롯데푸드","KOSPI","음식료품","306000","500","0.16","346352220000"
"071840","롯데하이마트","KOSPI","유통업","30600","100","0.33","722395987200"
