,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
가온전선,전기전자,2013,27.014444755934143,-0.23775540134802023,-0.15354269827846326,-0.829900345940816,-0.1854736715090931,-0.8220640953033405,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
경인양행,화학,2021,27.085418497053244,-0.07747029763256894,-0.46152554824463876,0.630397157195337,-0.16891288733909063,-0.08886285086323761,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대비앤지스틸,철강금속,2016,27.064934223486514,-0.43202584775887115,0.3720060181775793,-0.5358217985704457,0.5997141921034268,-0.7168361389253627,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
삼호개발,건설업,2015,26.181480326559427,-0.2997067392081298,-0.008027865496279232,0.8103556712578024,1.1355875489108531,-0.5674803298727491,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성전기,전기전자,2013,29.60306436960208,-0.40416638971859836,0.28253087827914913,-0.16580953672981535,0.6025103151631841,0.12838196230420018,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,일반배당기업
현대리바트,기타제조업,2018,27.243734633315672,-0.4947229454900397,0.595222946134716,1.9326823065205447,-0.3278538161992617,-0.23142975950436873,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
조광피혁,기타제조업,2013,25.98612430184754,-0.6243253573676378,1.1876425566201119,-0.45023177358951694,0.23501562025771372,-0.13977960394935585,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
코오롱글로벌,건설업,2018,28.340734865941982,1.1215517693435333,-1.4735364726747784,-0.7109521573775767,-0.3487294085269027,-0.6387637841933148,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
샘표,기타금융,2022,26.867279582909575,-0.5446888568509879,0.7996030025342877,-0.06880750841809614,-0.33136761912421514,-0.3536299669110525,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
세방,운수창고업,2021,27.850388281666174,-0.5637057335629906,0.8843689245433274,0.766463350754762,-0.08009183011950946,-0.6489471348105385,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,일반배당기업
삼양통상,기타제조업,2017,26.462317387568344,-0.6935212196894627,1.6072338705648554,-0.9207574493821096,1.333431744278958,-0.6761027364564682,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진양산업,화학,2015,24.48565027430994,-0.675143565724082,1.4866778925964441,0.24414473676858167,0.7944089476928519,-0.22803530929862742,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한창제지,종이목재,2014,25.70655590855805,0.6736164296482092,-1.2390174217831034,-0.5270433344698376,0.5020114131628497,-0.3434466162938289,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한일철강,철강금속,2014,26.476426680523485,-0.2732855323477564,-0.072073228791998,-0.8171715729949344,0.42164390497703624,-0.8797697488009413,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대비앤지스틸,철강금속,2022,27.477687916373224,-0.43239872769440063,0.37294786175545763,1.8260239676981567,-0.7152521550532982,-0.7168361389253627,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,일반배당기업
한세예스24홀딩스,섬유의복,2022,28.342481452818426,0.001846591510769931,-0.5858489005245628,0.464045262488814,-0.34433371396173035,0.6069994413137122,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
상신브레이크,운수장비,2022,27.02147265201807,0.1623980380373137,-0.7963509401803434,0.6606828583424349,-0.4424658678242976,-0.8016973940688931,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
미래에셋증권,증권,2014,31.04668255363486,2.614243419830198,-1.8676980100168101,-0.3563022077130105,2.0487247388123646,-0.46904127390625383,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
미래아이앤지,서비스업,2022,25.30304480712772,-0.5550762264835944,0.8457533378503204,-0.3563022077130105,2.797679194346278,-0.5097746763751485,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
삼성중공업,운수장비,2016,30.476945256742763,0.15845616443314503,-0.7916417222909522,-0.04027750009111989,-1.7016338664852775,-0.7439917405712925,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,무배당기업
신영와코루,섬유의복,2014,26.439127177497134,-0.7078504629262379,1.7065983680310068,-0.6214118235513744,-0.34345884360568596,-0.7779362426287046,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
세종공업,운수장비,2017,27.526275486744836,-0.043484954937169196,-0.5166233975505142,-0.8066374160742047,-0.48280782492082286,-0.6591304854277621,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
광동제약,의약품,2011,26.496829618414953,-0.6163350730348636,1.1447886738266526,0.011954361307498168,0.41396572563802164,-0.564085879667008,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
이화산업,유통업,2014,26.31449137109064,-0.5148584620086308,0.6743378066764856,0.1374863979461936,-0.5257885568096103,-0.642158234399056,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
동국제강,철강금속,2018,29.376775416758775,0.19894027171920114,-0.8377920576069848,-0.4177514564172671,-0.03025687629527669,-0.7813306928344459,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
삼성카드,기타금융,2017,30.768055440281646,0.4722079959000801,-1.0949153543677368,-0.06661289239294413,-2.695474990020885,-0.581058130695714,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
국도화학,화학,2017,27.393461018804576,-0.4052850295251867,0.2858273308017229,0.2121033428013622,-0.12338708676944665,-0.49959132575792486,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
두산밥캣,기계,2021,29.780559856684434,-0.24531953718304653,-0.13658951387665544,1.2163596359109259,0.3314557211219197,-0.031157197365636945,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,고배당기업
동부건설,건설업,2022,28.08952164623799,0.1406644646521677,-0.7704502417886926,0.8564426077859947,-0.8500479603445352,-0.7439917405712925,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,일반배당기업
한국주강,기계,2018,24.823400189273006,-0.591298848792171,1.016227025446277,0.9955812637806327,-1.0647927338330434,-0.6014248319301614,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
현대백화점,유통업,2012,29.317434096992983,-0.4142874165401124,0.31455355992700834,-0.10962736648592367,2.1561252687211363,-0.031157197365636945,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
동아쏘시오홀딩스,서비스업,2015,27.83275150517141,-0.22156175843359774,-0.18886183244889623,0.1594325581977138,0.649706862550452,0.4236991302036861,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동성제약,의약품,2016,25.554666102017382,-0.1022401790641691,-0.41914258724011927,-0.05871227470239684,-0.7460929837573227,0.4304880306151687,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼일제약,의약품,2013,25.474343399906914,-0.4229169236195085,0.3418670236854768,-0.4625216233303682,-0.7707292456686785,-0.7473861907770337,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
SIMPAC,기계,2013,26.61487107011197,-0.37971611966030916,0.20859615741570942,-0.7381653960894617,0.1491527921391882,-0.4011522697914296,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한화시스템,전기전자,2021,28.990535741994968,-0.3768928858627289,0.2001195652148055,-0.3563022077130105,0.9757906788174351,-0.09225730106897875,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
