기업명,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_-,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_B이하,ESG_C,ESG_D,E_-,E_A,E_A+,E_B,E_B+,E_B+이하,E_C,E_D,S_-,S_A,S_A+,S_B,S_B+,S_B이하,S_C,S_D,G_-,G_A,G_A+,G_B,G_B+,G_B이하,G_C,G_D,배당기업구분
일진홀딩스,서비스업,2016,27.69477976460713,-0.04373677436017458,-0.4991403637737881,-0.6074791612314123,-0.4072324478177559,-0.018745045024573307,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
현대리바트,기타제조업,2014,26.567383706913507,-0.4870051755364811,0.48553983574748216,0.4244845532011406,-0.042872415071262444,0.5876297789584477,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
동원수산,"농업, 임업 및 어업",2018,25.281329289500093,-0.1732270818594854,-0.286058947862131,-0.983376580281638,-0.3755304889092182,-0.2922728188864795,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
대교,서비스업,2012,27.425365185919365,-0.6392898699134143,1.0947461746314715,-0.7137328316829427,0.2208768914213169,-0.24284008867047238,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
부국증권,증권,2021,28.09445595596541,0.05824110608484916,-0.6399430615127686,-1.1086757199650465,-0.07759502668352995,-0.6712570838758676,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,일반배당기업
티웨이홀딩스,비금속광물,2014,25.47264042210039,0.2269536752937844,-0.8337814420667653,3.544934327876747,0.3917790710856016,1.1412763573777276,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
씨에스윈드,기계,2017,26.68410779724463,-0.6528755518679074,1.161862127220385,-0.35738207842332875,-0.4912303226782309,-0.005562983633638204,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
대성산업,유통업,2014,28.257408165402005,4.357967335038043,-2.2075464296734184,-1.245001183940595,-0.6934029167196578,-0.8689880047398961,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,무배당기업
대원전선,전기전자,2014,26.07442457424321,0.17931852266673326,-0.7830924708807321,-1.0475297397995431,-0.43496740643908893,-0.3911382793184938,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
신송홀딩스,유통업,2022,26.213651774269476,0.049657683594771816,-0.6286788456936501,0.2435525954982987,-0.2614746202820317,-0.16704323567259463,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,일반배당기업
한신공영,건설업,2021,28.38241320715472,0.3946430550668165,-0.9900724365570336,-1.16430853798448,-2.2761322424891763,-0.770122544307882,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,일반배당기업
티와이홀딩스,기타금융,2021,28.38816336513876,-0.5320255107162238,0.6432388572151403,-0.37342036830280506,1.038690125659396,-0.10442844406565242,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,무배당기업
제이에스코퍼레이션,기타제조업,2017,25.972681772635106,-0.6912451557142791,1.3641486696387206,0.896611711528224,-0.41590141930614255,-0.07806432128378192,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
비비안,섬유의복,2021,26.01237832832014,-0.2926560265724144,-0.04481699240267765,-0.24862242517813013,-0.5640613550177892,-0.13079256684752277,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
현대홈쇼핑,유통업,2012,27.898265148017018,-0.6214977425002078,1.0112032406396763,-0.028095939335331107,0.9780876600792019,-0.015449529676839567,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
무림페이퍼,종이목재,2012,28.430722705521912,0.6092286173187474,-1.1515261966310644,-0.12532807172965613,0.29146119732386594,-0.7800090903510832,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,무배당기업
키움증권,증권,2022,31.304007121152196,4.116324096592226,-2.005259887255083,2.6212290701306595,-2.0519271590237067,-0.5954602308779899,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,고배당기업
한솔홀딩스,기타금융,2017,28.119216810893533,0.3871965097277429,-0.9839709863216777,0.18842097403759894,0.19455136340121323,-0.611937807616659,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한신공영,건설업,2018,28.2067500589102,0.8831023229955167,-1.3134492990308921,0.025532092449167768,-0.34059396823087296,-0.6514839917894647,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
남광토건,건설업,2021,26.3363149219642,0.3915166429015567,-0.9872563826022539,2.128552852895497,-0.6807222764981782,0.11966659958024681,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,무배당기업
한농화성,화학,2012,25.582198629757045,-0.39304227900603295,0.20346509794372464,-0.2581451597940692,0.052386519672288204,-0.5723916234438533,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
인디에프,섬유의복,2012,26.06726025074949,-0.13758598317552231,-0.3489508195188754,-1.0034244426309833,0.4413260884009093,-0.7206898140918748,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
DB손해보험,보험,2022,31.552820127808324,4.299816068764208,-2.0212175263321677,0.12126063516729187,0.42895348479061063,-0.40102482536169526,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,고배당기업
신성이엔지,기계,2011,26.752076940630566,0.17334991762396443,-0.7769910206453764,-1.1693205035718164,-2.184956601200908,0.09000696145064242,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,무배당기업
BNK금융지주,기타금융,2022,29.5648278588095,-0.6482143555487926,1.138395010930555,1.4644674125734318,-0.01731501000900831,-0.7140987833964072,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
금양,화학,2016,25.910103459042357,1.5659675837458336,-1.5861371903187178,-0.06819166403402184,0.04139179775971617,2.8681263995902437,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
극동유화,화학,2022,26.58994930127277,-0.4058321469548235,0.23866577237846975,1.0690233277325942,-0.41284339203679254,-0.4900037397505081,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,일반배당기업
극동유화,화학,2018,26.35856409644238,-0.3876421125387658,0.1889154858440302,3.111900501130888,-0.2613728726371399,-0.45375307092543615,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
세방전지,전기전자,2015,27.632405050848693,-0.6422457505060237,1.1092957867311661,-0.37342036830280506,0.2571424350992219,-0.4537530709254361,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
신세계인터내셔날,유통업,2022,27.876850831187472,-0.5115048781406089,0.5695521120650742,-0.017069615043191124,0.1771817788843687,-0.3318190030592851,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
한화에어로스페이스,운수장비,2021,30.03307415422825,0.21365221262704218,-0.8201705146186635,0.6565385598948134,1.0302018701594082,-0.06488225989284668,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
두올,운수장비,2017,26.511050018241338,-0.18090100262875972,-0.27197867808823273,0.45856591919502787,1.2471806546843136,-0.5493230160097167,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
아세아제지,종이목재,2016,27.303848918568733,-0.4946790963057554,0.5113536636662954,-0.07671200553249362,0.0517047094073055,-0.7437584215260115,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
STX엔진,기계,2021,27.4536630752824,0.293006237767094,-0.8990200253524929,-1.1698217001305498,-0.05811837311800454,-0.1406791128907243,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,무배당기업
대웅,기타금융,2017,28.06872956337125,-0.44585022267015045,0.3550626691760272,0.1648647357771181,0.8184784586300098,-0.07476880593604804,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
화천기공,기계,2015,26.55437079209657,-0.6490101695544952,1.1421497495369284,-1.3181758815157056,0.7727026325503545,-0.6251198690075942,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한창,유통업,2011,24.215981521355587,-0.4673372008241186,0.4217092794391444,-0.37342036830280506,1.8380501859540455,-0.39443379466622763,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,무배당기업
가온전선,전기전자,2011,26.957482016290882,-0.2686679186862383,-0.09691399056610042,1.20635118482561,-0.5759711419845155,-0.819555274523889,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
