,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
삼화전기,전기전자,2017,25.621864706939704,0.012668961123326003,0.5954519932622123,0.0024274016652254915,0.7074681732584869,0.08905351499766875,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
제일파마홀딩스,서비스업,2021,27.517204254843136,0.006118984859084549,0.721294216732173,0.002335954253738863,0.6949136747331001,0.07320105683054447,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
넥센,화학,2011,26.98085509225922,0.004947812562462522,0.7574396406513195,0.002650258761851082,0.7072219749213756,0.07413355436978708,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
아남전자,전기전자,2016,25.79899563509309,0.009886255746552068,0.6375631667602472,0.0025244879251415907,0.7006772158544491,0.07931409625446821,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼천리,전기가스업,2017,28.94050441649466,0.013523916899860084,0.5847136440202134,0.002521545917265345,0.6982338094559389,0.06895301248510594,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
미원상사,화학,2011,25.722254990583505,0.0060346604537277635,0.7236805165637283,0.0028736061931227135,0.7075793745711317,0.07734549033828939,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
인지컨트롤스,운수장비,2013,26.74330772180749,0.008629978263042175,0.66121560920831,0.0022768689288909343,0.69230683739541,0.07175050510283375,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
부광약품,의약품,2012,26.236368973654773,0.002056578552868279,0.8833520494104437,0.002335954253738863,0.7772784842359566,0.08977879086152411,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
한국특강,철강금속,2021,26.851692722061365,0.01741611283230062,0.5450589556428973,0.003966562119147887,0.6918209108202471,0.07791534994560431,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
금호전기,전기전자,2013,27.00117632781381,0.014560013991605036,0.5728523301516003,0.0023805747065285855,0.6762933395282344,0.07636118738019997,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한진,운수창고업,2015,28.54878144661319,0.018806684739156507,0.5337591240875913,0.0025100230530833837,0.7003123235281828,0.07475521939594881,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대상홀딩스,서비스업,2014,28.41040108387255,0.00975976913851689,0.6398090960134757,0.0024369631908232894,0.7064003880649451,0.08133450758949386,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
국도화학,화학,2016,27.249445412559822,0.0041490730561663,0.7861454239191465,0.002192531369771899,0.7056970416057623,0.07439258146402114,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
아시아나항공,운수창고업,2015,29.860255485598977,0.07739340770537677,0.3921252105558676,0.0023187925411274316,0.7101403440928413,0.08905351499766875,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,무배당기업
더존비즈온,서비스업,2012,25.98220201426557,0.01046403407955227,0.6277372262773724,0.0025320881121552244,0.7306086752332932,0.10899860125369112,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
롯데케미칼,화학,2018,30.665932699519107,0.004181865880471717,0.7848820887142056,0.0024394148640534937,0.7119817229666994,0.07672382531212765,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
무학,음식료품,2018,27.151321468657397,0.0017348965620627623,0.9020915216170691,0.0017801599324514992,0.6667202792766489,0.07465160855825519,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
부산산업,비금속광물,2011,25.407400583462376,0.012945357785328803,0.5918725435148793,0.002745383683183017,0.7055032424832132,0.07112884007667201,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
삼화전기,전기전자,2018,25.576519750339052,0.009149978762742355,0.6509685569904549,0.002307760011591511,0.7028879923566109,0.12194995596539399,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한독,의약품,2015,26.99725029984767,0.005832438037177694,0.7295760808534533,0.002335954253738863,0.7009408485728866,0.07952131792985546,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
키움증권,증권,2016,29.6825679926345,0.04419926169298421,0.43318360471645145,0.002804959342676987,0.5800214558070642,0.07869243122830648,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
하이트진로홀딩스,서비스업,2014,29.021802453496694,0.0208624825104937,0.5189500280741157,0.00226902357455428,0.7204873358624553,0.06848676371548464,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
국제약품,의약품,2022,25.640270535280383,0.006589015340795523,0.7084503088152724,0.002475944795183541,0.7042082165743159,0.08123089675180023,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
대원제약,의약품,2012,25.71455134559814,0.0023649872576454126,0.8665075800112298,0.00232345072026482,0.7162853059451673,0.07677563073097446,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
두산,서비스업,2021,30.889496511866614,0.016091907355586646,0.5571308253790006,0.001791927963956481,0.7045335594820041,0.0723721701289955,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
녹십자홀딩스,서비스업,2014,28.213725385087773,0.004031175044973016,0.7907074677147671,0.0026142191653670756,0.7038842247933549,0.08262964306066414,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
퍼스텍,기계,2015,26.039491763667645,0.013924457825304817,0.5800112296462663,0.0028267792344258075,0.6728526665698367,0.10677096824327824,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
조선선재,기계,2017,25.441511381514143,0.0011594605736558064,0.9389387984278497,0.002449466724297332,0.7534675880200248,0.07641299279904679,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
신세계푸드,서비스업,2012,26.300053781348822,0.00235171397161703,0.8672094329028637,0.0024163691356895714,0.7002420984554161,0.08226700512873647,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
경동나비엔,전기전자,2013,26.594763341126928,0.006983310013991605,0.698343627175744,0.002563469529501842,0.7034402855487919,0.07869243122830648,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
팬오션,운수창고업,2017,28.990550982091357,0.004810395012992205,0.7621420550252669,0.0029407820396303175,0.7193684783605362,0.07750090659482982,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
퍼스텍,기계,2022,26.076591840441264,0.021309870327803317,0.5160022459292533,0.002756661380041958,0.6923433924735355,0.10221209138475884,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,무배당기업
대한제분,음식료품,2012,27.525315853074456,0.0038320757545472713,0.7986384053902302,0.0027870621280964942,0.6967409917074517,0.06941926125472724,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
한섬,섬유의복,2014,27.678133381785013,0.002116698730761543,0.8799831555306008,0.002617651507889362,0.6938318277677411,0.07527327358441693,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
