,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
한미사이언스,기타금융,2017,27.567850384273644,-0.31887947547723566,0.8257970323598368,-0.03491675746378036,-0.6146555955036891,2.792228916575421,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
서흥,화학,2022,27.55459195220055,-0.17182993560790186,-0.11792243064836262,-0.022944280572551812,0.10409102415884963,-0.10910381104227097,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
한국가스공사,전기가스업,2011,31.214831642674216,0.4847414098168791,-1.446154885780499,0.004108361589566276,-0.3817045664521939,-0.4173099016846399,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
종근당,의약품,2022,27.74869996660231,-0.21422235956381427,0.09423881835546565,-0.01668594037940962,0.013438861202621746,0.0667834344028505,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
대양금속,철강금속,2022,26.71692071103593,-0.08662562029762645,-0.45372732145574696,-0.03212413426546748,0.032993064421711515,0.034510545330351194,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
한일홀딩스,비금속광물,2022,28.81521194462106,-0.27037855753138657,0.4412840402359006,-0.016027167727499916,-0.18297413457258888,-0.3866506570657654,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,고배당기업
한솔테크닉스,전기전자,2018,26.963564800758324,-0.022604408609105613,-0.6494964209780435,-0.046416636582986726,-0.09560612327339058,-0.0461716773508972,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
대창단조,운수장비,2012,25.69276795616638,-0.3262725883749273,0.8932390187981405,-0.05392091635691467,0.4715434419936654,-0.22205892279601874,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼아알미늄,철강금속,2015,25.962875458295567,-0.21681781409172732,0.108289232196779,-0.03292611836344451,-0.10880972411535504,-0.42860541286001463,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대신증권,증권,2015,30.41717909461078,1.8416135769549147,-2.0072347451769375,0.049735528306616685,0.3887819681686923,-0.33662767900339147,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
영보화학,화학,2017,25.91170132073274,-0.35681505832461063,1.2051582060752923,-0.02593739979535895,0.335978055205073,-0.2720819008583927,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
남해화학,화학,2015,26.97165492230998,-0.3372836075842552,0.9995538168640765,-0.03995780036535027,0.1766935704487343,-0.09135372205239627,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대한항공,운수창고업,2021,30.914631812056374,0.32956468910256514,-1.2869168622456169,-0.03212413426546748,2.315639515230922,-0.09296736650602135,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,무배당기업
더블유게임즈,서비스업,2022,27.842607012520386,-0.36698714273703736,1.3217766409581913,-0.03368513902760135,0.17835434511991857,-0.10103558877414616,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,고배당기업
대덕,기타금융,2022,28.274637169098604,-0.3526990344773142,1.1597285346550466,-0.001820592277621067,-0.24978741436782964,-0.39633252378751527,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,고배당기업
한솔로지스틱스,운수창고업,2015,25.225247469081257,-0.10398108390851946,-0.39331054193810044,-0.05303300539129723,-0.29440784064108616,0.8752193056689594,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성카드,기타금융,2016,30.708763121172172,0.1694854431688599,-1.0621102407846064,-0.024218862442551024,-2.3837490439376094,-0.3027411454772671,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
세우글로벌,유통업,2012,24.2044939569797,-0.3977655630983491,1.7250235182038784,-0.03212413426546748,-0.15020139308912805,-0.2188316338887688,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
조광피혁,기타제조업,2017,26.223354400455353,-0.4045819083231712,1.8261864978613331,-0.04962457297489485,0.9659976229823402,-0.17364958918726967,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
코스모화학,화학,2018,26.923737320623655,0.1065915501136751,-0.9487702357980136,0.04963528029436957,-0.26497144820526536,0.646081793254214,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
코스모신소재,화학,2015,26.128440620236617,0.5103027044099617,-1.4686355479266002,-0.04739047441624455,0.2300911769789312,-0.2333544339713935,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
영진약품,의약품,2013,25.85513919269837,-0.2555661150236002,0.34105775483453343,-0.012432560431210006,-0.019490358229846665,0.49278557015984215,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
세방,운수창고업,2016,27.568925193217083,-0.3605902649106659,1.2477777947272752,-0.03574738385097086,-0.01621350441994403,-0.3301731011888916,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
신세계인터내셔날,유통업,2022,27.876850831187472,-0.28679021949576583,0.5611809050151063,-0.021941800450080526,0.14157336856631114,-0.21237705607426885,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,고배당기업
영화금속,운수장비,2015,25.44659997270056,-0.18024550028931677,-0.07858127189268597,-0.026395676422774395,0.3167778312900876,-0.13169483339302054,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
STX,유통업,2022,27.33232393261318,1.2101054085875562,-1.8456549860018363,0.008576558706866882,-0.3424326072638141,0.7219230825745876,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
윌비스,유통업,2012,26.18645599548297,-0.18341772249009933,-0.0631258166672416,-0.03315525667715223,-0.011947330695561607,-0.22044527834239375,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
경동나비엔,전기전자,2016,26.786480422394426,-0.2170275477909526,0.10969427358091037,-0.01220342211750228,0.42628904993524314,0.38467139176696913,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
태경케미컬,화학,2022,25.843603600760314,-0.3910540847231398,1.6299490512109929,-0.01743063989895972,0.6238782981315242,-0.1446039890220203,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,일반배당기업
한신공영,건설업,2015,28.05592543497837,1.0284235916336457,-1.7772763053074456,0.0029626700210276576,1.0186361466551073,-0.2430363006931433,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼성공조,운수장비,2021,26.2743405147633,-0.381694718395211,1.5044320208952624,0.003377983214622905,0.5354908755810684,-0.3237185233743917,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
영보화학,화학,2022,25.91871622638374,-0.3903200167758512,1.61964541439403,-0.056183657204778435,0.2532961772009588,-0.3705142125295158,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,일반배당기업
대한제당,음식료품,2014,28.07656165322641,0.22579894141085122,-1.1501595008568355,-0.03663529481658828,-0.33271941933750954,-0.3221048789207667,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
자화전자,전기전자,2013,26.60120853569261,-0.2988761239136233,0.655787024879948,0.029642962423370698,0.44788077573657487,0.12648827918697433,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
한국앤컴퍼니,기타금융,2021,29.0374194694688,-0.4024583546185151,1.794338893154357,-0.007291269517392962,-0.02301316995389121,-0.33501403454976647,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
세방전지,전기전자,2011,27.292234500397374,-0.30794710640511724,0.7307225653669511,-0.0024650437849240378,0.30557162129036897,-0.1688086558263948,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
