,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
일성신약,의약품,2012,383625419000.0,20.61,82.91,13.15,-0.1466885740020112,0.685,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신세계건설,건설업,2022,1035610954000.0,265.01,27.4,13.98,-0.012437514108812,0.4049999999999999,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
미래산업,의료정밀,2014,64768918000.0,71.01,58.48,-30.71,-0.2560073715919486,2.99,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한미반도체,기계,2011,204374193000.0,20.37,83.08,-20.78,-0.0426125807313329,1.12,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
삼성출판사,서비스업,2018,190739722000.0,64.55,60.77,5.37,0.0524823080700035,2.115,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한방직,섬유의복,2017,355954577000.0,111.44,47.29,-15.05,0.014841477738917,0.575,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼화전기,전기전자,2022,139115270000.0,56.22,64.01,-3.23,0.0644880334980403,2.67,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,일반배당기업
백광산업,화학,2018,297711550000.0,93.42,51.7,21.04,0.1997976985925568,0.935,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
율촌화학,화학,2015,515207692000.0,63.66,61.1,-3.48,0.1399264800267551,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
남선알미늄,철강금속,2011,259574975000.0,249.67,28.6,11.64,-0.0069260578587177,2.33,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
모나리자,종이목재,2021,93955501000.0,24.89,80.07,-9.16,0.1026864475809618,2.27,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
영진약품,의약품,2015,193695301000.0,92.88,51.85,1.57,0.0517119846158574,3.695,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
호텔신라,유통업,2016,2040955003000.0,208.52,32.41,14.26,0.0325201897212658,3.525,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
이월드,서비스업,2017,233119097000.0,76.98,56.5,18.0,0.2383060615001399,1.475,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
유니드,화학,2013,880892350000.0,78.21,56.11,5.17,0.0770135646913638,0.8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
광주신세계,유통업,2015,659495158000.0,34.21,74.51,0.25,0.2538477510351875,1.055,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진흥기업,건설업,2011,662747609000.0,0.0,0.0,-7.34,-0.1085901375984555,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
JB금융지주,기타금융,2017,1964715000000.0,31.92,75.8,49.22,0.4838737686077774,0.6599999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
해성디에스,전기전자,2018,306239934000.0,55.96,64.12,11.76,0.1011940588074882,1.5,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
빙그레,음식료품,2016,623750932000.0,19.55,83.65,1.7,0.0806220677862069,1.235,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
유성기업,운수장비,2022,427046002000.0,30.5,76.63,7.37,0.0417161817536011,0.41,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
대유에이텍,운수장비,2011,362524758000.0,383.91,20.66,68.41,-0.0487907341069371,2.48,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
에스엘,운수장비,2011,1025741167000.0,100.98,49.75,-1.83,0.0421427144104136,1.315,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼아알미늄,철강금속,2018,196741659000.0,86.2,53.7,0.0,0.0360154415933532,0.52,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
이스타코,서비스업,2011,74252153000.0,89.82,52.68,-5.29,0.3186201670673004,0.42,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
대구백화점,유통업,2012,497635407000.0,25.85,79.46,-2.94,0.0208201053080483,0.39,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
이수화학,화학,2011,1190107022000.0,160.85,38.34,18.83,0.0182515158552383,0.6849999999999999,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
동아지질,건설업,2016,298869765000.0,100.01,50.0,8.93,0.1595188387187519,0.755,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
카카오,서비스업,2022,22963491576000.0,69.7,58.93,15.81,0.1237704837192828,5.345000000000001,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,고배당기업
삼성출판사,서비스업,2013,130529534000.0,40.82,71.01,83.5,0.0752133812159229,0.755,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
웅진,서비스업,2016,838011575000.0,135.35,42.49,-46.07,0.067149346096632,0.505,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
조흥,음식료품,2022,433755477000.0,181.32,35.55,0.0,-0.2552271793761819,0.8049999999999999,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,고배당기업
카프로,화학,2011,887539265000.0,72.99,57.81,26.0,0.2226576362319468,2.375,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
풍산홀딩스,기타금융,2021,1051956004000.0,17.37,85.2,0.0,-0.0257667216025182,0.9,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
대우조선해양,운수장비,2015,18880345263000.0,2950.77,3.28,-0.85,-0.0545856798138809,6.875,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,무배당기업
SNT에너지,기계,2021,332143488000.0,35.65,73.72,0.0,0.1745289252829535,0.675,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
카카오뱅크,은행,2022,39516079000000.0,591.43,14.46,50.79,1.169534082990358,3.185,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,일반배당기업
진양홀딩스,서비스업,2012,507752899000.0,43.89,69.5,-0.04,0.0957951613755155,0.6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진도,유통업,2014,156519480000.0,106.63,48.4,-20.74,0.042141408912771,0.475,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
대창,철강금속,2013,657836001000.0,254.78,28.19,-3.38,-0.0243117669620396,0.635,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
삼성SDI,전기전자,2021,25833192997000.0,69.99,58.83,0.0,0.1605542682124238,4.275,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한솔홈데코,종이목재,2012,266804784000.0,139.22,41.8,9.68,0.0591357223663957,0.66,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
경인양행,화학,2011,319596954000.0,81.29,55.16,-12.89,0.0422131359812794,0.755,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신흥,유통업,2021,138612212000.0,36.68,73.17,8.74,0.0263604124570843,1.465,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
국동,유통업,2021,168474551000.0,64.58,60.76,-10.44,-0.1115467003707857,2.4450000000000003,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
이스타코,서비스업,2016,117311533000.0,177.72,36.01,-42.68,-0.0769357349288908,1.66,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
신세계푸드,서비스업,2013,286681773000.0,30.88,76.4,0.04,0.071635674569379,1.58,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대모비스,운수장비,2014,39111916000000.0,67.96,59.54,5.81,0.0233960925327734,1.6,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,고배당기업
디와이,서비스업,2016,722400600000.0,78.77,55.94,12.6,0.085882597129191,0.77,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대양금속,철강금속,2012,105457033000.0,506.18,16.5,-28.15,0.1029625211861643,2.32,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
빙그레,음식료품,2022,769266588000.0,33.61,74.85,10.48,-0.0229412938697824,0.815,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
신성이엔지,기계,2014,341636808000.0,579.43,14.72,27.63,-0.075391866048574,1.53,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
현대위아,운수장비,2013,4860454999000.0,110.29,47.55,1.01,0.0746478179922434,2.185,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
